0,1,2,3,4,5,6,7,8,9,10
24.6,0.98389,1.3285,1.365,1.2903,1.2629,1.2654,1.2869,1.3343,1.3301,1.3135
24.7,0.98389,1.3285,1.3592,1.2986,1.2612,1.2811,1.2944,1.3409,1.321,1.3268
24.8,0.99801,1.3326,1.3492,1.2936,1.282,1.2795,1.2836,1.3525,1.321,1.3168
24.9,0.99801,1.3227,1.3459,1.2911,1.2953,1.282,1.2961,1.3733,1.3027,1.3085
25,0.99801,1.326,1.35,1.2969,1.2853,1.2853,1.3102,1.3725,1.2853,1.3343
25.1,0.99801,1.3193,1.3434,1.2878,1.2869,1.2936,1.3011,1.3833,1.3177,1.3251
25.2,0.99801,1.326,1.3484,1.2861,1.2903,1.3036,1.3351,1.3941,1.321,1.3326
25.3,0.99801,1.326,1.3442,1.3019,1.2728,1.3052,1.3318,1.3725,1.3185,1.331
25.4,0.99801,1.3318,1.3401,1.2919,1.2919,1.2961,1.3152,1.37,1.3227,1.3442
25.5,0.99801,1.3235,1.3368,1.2828,1.2903,1.2911,1.3218,1.3683,1.321,1.3492
25.6,0.99801,1.3168,1.3401,1.2662,1.2869,1.2861,1.3193,1.3658,1.3251,1.3608
25.7,0.99801,1.3143,1.3467,1.2712,1.2811,1.2845,1.3334,1.3858,1.3152,1.3633
25.8,0.99801,1.3143,1.3517,1.2795,1.2803,1.2986,1.3368,1.3716,1.3077,1.3874
25.9,0.99801,1.3143,1.3667,1.282,1.2786,1.2861,1.3334,1.3791,1.3052,1.3824
26,0.99801,1.306,1.37,1.2878,1.2753,1.2936,1.3384,1.3824,1.3268,1.3899
26.1,0.99801,1.2953,1.3658,1.2869,1.2762,1.3044,1.3434,1.3891,1.3285,1.3766
